Timestamp_ms,I_Component,Q_Component
1293,0.7019607843137254,0.15294117647058814
1293,0.0980392156862746,0.9529411764705882
1293,0.0117647058823529,0.17647058823529416
1293,-0.9137254901960784,0.4901960784313726
1293,0.2313725490196079,-0.17647058823529416
1293,0.0352941176470587,-0.09019607843137256
1293,-1.0,-0.04313725490196085
1293,-0.24705882352941178,0.607843137254902
1293,1.0,-0.8352941176470589
1293,1.0,-0.5686274509803921
1293,1.0,1.0
1293,-0.027450980392156876,-0.592156862745098
1293,1.0,-0.10588235294117654
1293,0.6549019607843136,0.26274509803921564
1293,-0.4745098039215686,-1.0
1293,-0.050980392156862786,-0.8901960784313725
1293,1.0,-0.24705882352941178
1293,1.0,0.6392156862745098
1293,-0.16862745098039222,0.1450980392156862
1293,-0.37254901960784315,0.0352941176470587
1293,1.0,1.0
1293,0.9921568627450981,0.6784313725490196
1293,-0.8431372549019608,0.8196078431372549
1293,-1.0,0.37254901960784315
1293,-0.5686274509803921,1.0
1293,-1.0,1.0
1293,-1.0,0.6000000000000001
1293,0.41960784313725497,0.7098039215686274
1293,0.050980392156862786,0.19999999999999996
1293,0.26274509803921564,-0.34901960784313724
1293,-1.0,-0.41960784313725497
1293,-1.0,-1.0
1293,0.3019607843137255,0.5529411764705883
1293,1.0,0.7647058823529411
1293,-0.9137254901960784,-1.0
1293,-0.8745098039215686,-0.3647058823529412
1293,0.6313725490196078,0.6549019607843136
1293,-1.0,-1.0
1293,0.1215686274509804,-0.6784313725490196
1293,-0.21568627450980393,0.16078431372549007
1293,0.0117647058823529,-0.3411764705882353
1293,0.1450980392156862,-1.0
1293,1.0,-0.7098039215686275
1293,1.0,0.8352941176470587
1293,0.5215686274509803,0.3568627450980393
1293,-0.8980392156862745,-1.0
1293,-0.24705882352941178,0.28627450980392144
1293,-0.6862745098039216,0.803921568627451
1293,-0.0039215686274509665,-0.4901960784313726
1293,-0.22352941176470587,0.21568627450980382
1293,-0.23921568627450984,-0.04313725490196085
1293,0.7019607843137254,0.7019607843137254
1293,-0.19999999999999996,0.019607843137254832
1293,0.7568627450980392,-0.8431372549019608
1293,0.7647058823529411,-0.6235294117647059
1293,0.06666666666666665,-0.4666666666666667
1293,-0.1843137254901961,0.0117647058823529
1293,-0.19999999999999996,0.24705882352941178
1293,-0.34901960784313724,-1.0
1293,0.39607843137254894,-0.6549019607843137
1293,1.0,-1.0
1293,1.0,0.8666666666666667
1293,1.0,-0.788235294117647
1293,1.0,-0.33333333333333337
1293,0.13725490196078427,1.0
1293,0.46666666666666656,-0.39607843137254906
1293,0.05882352941176472,-1.0
1293,0.48235294117647065,1.0
1293,1.0,0.7098039215686274
1293,0.8509803921568628,0.33333333333333326
1293,-0.3568627450980393,1.0
1293,-0.16862745098039222,1.0
1293,-0.6,-0.34901960784313724
1293,-0.6392156862745098,-0.0117647058823529
1293,-0.05882352941176472,0.46666666666666656
1293,-0.39607843137254906,-1.0
1293,-0.5843137254901961,0.4039215686274509
1293,-0.5372549019607843,0.9529411764705882
1293,-1.0,0.2313725490196079
1293,-1.0,-0.6627450980392157
1293,-1.0,-0.050980392156862786
1293,-1.0,-0.3176470588235294
1293,-0.2784313725490196,0.05882352941176472
1293,0.12941176470588234,0.19999999999999996
1293,-0.0039215686274509665,-0.403921568627451
1293,0.6549019607843136,0.7254901960784315
1293,0.803921568627451,-0.16078431372549018
1293,0.15294117647058814,0.24705882352941178
1293,-0.3647058823529412,-1.0
1293,-0.12941176470588234,-1.0
1293,1.0,0.19999999999999996
1293,0.5686274509803921,-1.0
1293,-0.3254901960784313,0.5058823529411764
1293,0.803921568627451,0.3254901960784313
1293,1.0,-1.0
1293,1.0,-1.0
1293,-0.16862745098039222,0.6000000000000001
1293,0.1215686274509804,0.16862745098039222
1293,-0.6,-0.9607843137254902
1293,0.8352941176470587,0.8901960784313725
1293,0.30980392156862746,0.5294117647058822
1293,-0.6313725490196078,1.0
1293,-0.803921568627451,0.6549019607843136
1293,-0.403921568627451,-0.9215686274509804
1293,-0.6941176470588235,-0.8509803921568627
1293,-1.0,0.39607843137254894
1293,0.3019607843137255,0.07450980392156858
1293,0.6549019607843136,0.28627450980392144
1293,-0.6941176470588235,1.0
1293,0.7647058823529411,-0.12941176470588234
1293,1.0,-0.607843137254902
1293,1.0,0.16078431372549007
1293,-0.1215686274509804,1.0
1293,-0.6784313725490196,1.0
1293,-0.8196078431372549,0.48235294117647065
1293,-0.15294117647058825,0.019607843137254832
1293,1.0,-0.6941176470588235
1293,-0.10588235294117654,1.0
1293,0.8823529411764706,0.5215686274509803
1293,0.16862745098039222,-0.41960784313725497
1293,-0.592156862745098,0.2705882352941176
1293,-0.9529411764705882,1.0
1293,-1.0,0.16862745098039222
1293,-1.0,-1.0
1293,-1.0,-0.0980392156862745
1293,-1.0,1.0
1293,0.7411764705882353,0.06666666666666665
1293,0.3568627450980393,-0.39607843137254906
1293,-1.0,-0.8588235294117648
1293,-0.06666666666666665,-1.0
1293,0.48235294117647065,-1.0
1293,0.607843137254902,-0.1843137254901961
1293,-0.3019607843137255,-0.5686274509803921
1293,-0.45882352941176474,-0.48235294117647065
1293,1.0,-0.19215686274509802
1293,0.7647058823529411,-0.07450980392156858
1293,-0.019607843137254943,1.0
1293,-0.14509803921568631,0.2784313725490195
1293,-0.19215686274509802,-1.0
1293,0.050980392156862786,1.0
1293,0.8196078431372549,0.48235294117647065
1293,1.0,0.04313725490196085
1293,-0.5686274509803921,0.0117647058823529
1293,0.7333333333333334,0.09019607843137245
1293,1.0,-0.019607843137254943
1293,-0.5372549019607843,0.6705882352941177
1293,-1.0,0.780392156862745
1293,-0.8117647058823529,1.0
1293,-1.0,-0.06666666666666665
1293,-1.0,-0.2941176470588236
1293,-0.6627450980392157,0.027450980392156765
1293,-1.0,-0.7254901960784313
1293,-1.0,-0.2549019607843137
1293,-0.41960784313725497,0.9843137254901961
1293,-0.10588235294117654,0.0352941176470587
1293,-1.0,-1.0
1293,-1.0,0.4980392156862745
1293,0.4117647058823528,-1.0
1293,-0.3568627450980393,0.1450980392156862
1293,-0.3568627450980393,0.5529411764705883
1293,-0.23921568627450984,0.5764705882352941
1293,0.41960784313725497,0.027450980392156765
1293,1.0,-0.4509803921568627
1293,1.0,-0.3019607843137255
1293,-0.09019607843137256,0.21568627450980382
1293,-0.11372549019607847,-0.5058823529411764
1293,0.9843137254901961,-1.0
1293,0.9921568627450981,-0.6941176470588235
1293,-0.050980392156862786,1.0
1293,0.6549019607843136,0.41960784313725497
1293,1.0,-0.33333333333333337
1293,-0.45882352941176474,-0.6470588235294118
1293,-0.7568627450980392,1.0
1293,-0.9215686274509804,1.0
1293,0.41960784313725497,-0.3176470588235294
1293,-0.6470588235294118,-1.0
1293,0.3411764705882352,1.0
1293,1.0,0.1450980392156862
1293,-0.06666666666666665,0.23921568627450984
1293,-0.2549019607843137,0.4509803921568627
1293,-0.4274509803921569,-0.45882352941176474
1293,-0.3254901960784313,-0.9215686274509804
1293,0.050980392156862786,-0.17647058823529416
1293,-0.04313725490196085,1.0
1293,-0.16862745098039222,0.7960784313725491
1293,1.0,-0.24705882352941178
1293,0.1843137254901961,-0.3568627450980393
1293,0.7019607843137254,0.5137254901960784
1293,0.8823529411764706,-0.019607843137254943
1293,0.7333333333333334,0.1450980392156862
1293,0.46666666666666656,0.050980392156862786
1293,-1.0,-0.21568627450980393
1293,-0.0039215686274509665,0.7882352941176469
1293,1.0,0.780392156862745
1293,-0.39607843137254906,0.7019607843137254
1293,-1.0,0.33333333333333326
1293,-0.16862745098039222,-0.6313725490196078
1293,-1.0,0.6470588235294117
1293,-0.22352941176470587,-0.48235294117647065
1293,-0.8980392156862745,0.21568627450980382
1293,-0.8588235294117648,-0.16862745098039222
1293,-1.0,0.05882352941176472
1293,-0.9215686274509804,0.5529411764705883
1293,0.1450980392156862,-0.7098039215686275
1293,0.9294117647058824,-1.0
1293,-0.8117647058823529,-0.5764705882352941
1293,-1.0,0.43529411764705883
1293,-0.388235294117647,-1.0
1293,0.615686274509804,-0.803921568627451
1293,-0.19215686274509802,-0.7803921568627451
1293,-0.22352941176470587,-0.6392156862745098
1293,1.0,-0.39607843137254906
1293,1.0,-1.0
1293,-0.07450980392156858,-0.6313725490196078
1293,0.9294117647058824,-0.44313725490196076
1293,1.0,0.30980392156862746
1293,-0.6392156862745098,0.05882352941176472
1293,-0.4509803921568627,1.0
1293,0.3568627450980393,0.11372549019607847
1293,0.5764705882352941,0.4901960784313726
1293,1.0,1.0
1293,-0.3411764705882353,0.9450980392156862
1293,-1.0,0.04313725490196085
1293,-0.6627450980392157,1.0
1293,-0.5686274509803921,1.0
1293,-0.24705882352941178,1.0
1293,-0.2313725490196079,-0.3176470588235294
1293,-0.6392156862745098,-1.0
1293,-1.0,0.8117647058823529
1293,-0.7960784313725491,-0.11372549019607847
1293,-0.19999999999999996,-0.4980392156862745
1293,1.0,-1.0
1293,-0.1843137254901961,-0.22352941176470587
1293,0.2549019607843137,0.5529411764705883
1293,0.8274509803921568,-1.0
1293,-0.26274509803921564,-1.0
1293,0.08235294117647052,-0.3803921568627451
1293,-0.08235294117647063,-0.6235294117647059
1293,-1.0,-0.45882352941176474
1293,0.3647058823529412,0.6000000000000001
1293,0.0352941176470587,-0.19215686274509802
1293,-1.0,-0.8352941176470589
1293,-0.08235294117647063,-0.03529411764705881
1293,1.0,0.7333333333333334
1293,1.0,1.0
1293,0.8745098039215686,-0.11372549019607847
1293,-0.13725490196078427,1.0
1293,-0.28627450980392155,1.0
1293,0.4509803921568627,0.13725490196078427
1293,1.0,0.0352941176470587
1293,-0.5215686274509804,0.26274509803921564
1293,-0.04313725490196085,0.7882352941176469
1293,1.0,0.23921568627450984
1293,-0.08235294117647063,-0.12941176470588234
1293,0.7411764705882353,0.8431372549019607
1293,0.04313725490196085,0.5686274509803921
1293,0.24705882352941178,-0.592156862745098
1293,-1.0,-0.37254901960784315
1293,-1.0,0.2784313725490195
1293,0.34901960784313735,-0.7098039215686275
1293,1.0,0.7176470588235293
1293,0.027450980392156765,0.9843137254901961
1293,-0.3019607843137255,0.7647058823529411
1293,0.13725490196078427,-0.23921568627450984
1293,0.2784313725490195,-1.0
1293,0.8352941176470587,-0.08235294117647063
1293,0.9921568627450981,-0.4117647058823529
1293,0.08235294117647052,0.5764705882352941
1293,-0.4980392156862745,0.05882352941176472
1293,-0.5058823529411764,-0.17647058823529416
1293,1.0,-0.9607843137254902
1293,0.9921568627450981,-0.592156862745098
1293,-0.7803921568627451,0.803921568627451
1293,-1.0,0.5137254901960784
1293,-0.6705882352941177,1.0
1293,-1.0,-1.0
1293,-1.0,-0.11372549019607847
1293,0.5529411764705883,-0.8117647058823529
1293,-0.7960784313725491,-0.6470588235294118
1293,-1.0,0.09019607843137245
1293,-1.0,-1.0
1293,-0.5137254901960784,-1.0
1293,0.6941176470588235,-0.8666666666666667
1293,1.0,-1.0
1293,-0.2705882352941177,0.5686274509803921
1293,0.8117647058823529,0.2078431372549019
1293,1.0,0.16862745098039222
1293,-0.4117647058823529,-1.0
1293,-0.7176470588235294,-0.3803921568627451
1293,-0.08235294117647063,1.0
1293,1.0,0.8745098039215686
1293,0.6235294117647059,0.8196078431372549
1293,-0.39607843137254906,0.8196078431372549
1293,-0.14509803921568631,-0.3568627450980393
1293,-0.7176470588235294,0.10588235294117654
1293,1.0,0.6941176470588235
1293,-0.4745098039215686,0.9921568627450981
1293,-1.0,1.0
1293,-0.19999999999999996,1.0
1293,0.6941176470588235,0.4274509803921569
1293,0.09019607843137245,-0.2941176470588236
1293,-0.2549019607843137,0.7098039215686274
1293,-1.0,-0.8431372549019608
1293,0.33333333333333326,-0.5843137254901961
1293,-0.08235294117647063,0.37254901960784315
1293,-1.0,0.28627450980392144
1293,-0.7490196078431373,-0.4117647058823529
1293,-0.8745098039215686,-1.0
1293,-0.4274509803921569,0.11372549019607847
1293,0.07450980392156858,-0.7803921568627451
1293,-0.788235294117647,-1.0
1293,-0.22352941176470587,0.22352941176470598
1293,1.0,-0.9529411764705882
1293,0.5607843137254902,-1.0
1293,-0.7490196078431373,-1.0
1293,-0.1843137254901961,-0.019607843137254943
1293,0.9764705882352942,-0.28627450980392155
1293,1.0,-0.21568627450980393
1293,0.5215686274509803,-0.6941176470588235
1293,-0.6392156862745098,0.16862745098039222
1293,1.0,1.0
1293,1.0,-0.17647058823529416
1293,-0.3254901960784313,-1.0
1293,0.12941176470588234,-0.24705882352941178
1293,1.0,1.0
1293,1.0,1.0
1293,0.11372549019607847,1.0
1293,0.7411764705882353,0.9843137254901961
1293,-0.19999999999999996,-0.615686274509804
1293,-0.0039215686274509665,-0.7019607843137254
1293,-1.0,0.43529411764705883
1293,-1.0,0.968627450980392
1293,-0.48235294117647065,-0.5137254901960784
1293,-0.027450980392156876,-0.403921568627451
1293,-0.1215686274509804,1.0
1293,-0.23921568627450984,1.0
1293,0.8745098039215686,-0.3176470588235294
1293,1.0,-0.8823529411764706
1293,1.0,-0.34901960784313724
1293,-0.19215686274509802,0.7098039215686274
1293,-0.6705882352941177,1.0
1293,1.0,1.0
1293,0.5058823529411764,1.0
1293,0.6705882352941177,1.0
1293,0.30980392156862746,0.6313725490196078
1293,-0.592156862745098,0.39607843137254894
1293,-0.6627450980392157,0.5686274509803921
1293,-1.0,-0.14509803921568631
1293,-1.0,-0.7960784313725491
1293,-1.0,0.2078431372549019
1293,-0.6705882352941177,0.2784313725490195
1293,-0.7254901960784313,0.5764705882352941
1293,-0.7490196078431373,-1.0
1293,-0.3254901960784313,-0.6862745098039216
1293,0.1843137254901961,-0.4666666666666667
1293,0.13725490196078427,-1.0
1293,1.0,-1.0
1293,0.05882352941176472,-0.0039215686274509665
1293,-0.2941176470588236,-0.6470588235294118
1293,0.1843137254901961,0.7333333333333334
1293,0.8274509803921568,0.5921568627450979
1293,-0.19999999999999996,-1.0
1293,-0.03529411764705881,-0.5686274509803921
1293,0.8745098039215686,0.019607843137254832
1293,0.9058823529411764,0.5450980392156863
1293,1.0,0.7882352941176469
1293,0.19215686274509802,1.0
1293,0.4901960784313726,0.16862745098039222
1293,1.0,0.28627450980392144
1293,0.5686274509803921,1.0
1293,-0.6862745098039216,0.7254901960784315
1293,-0.39607843137254906,0.7490196078431373
1293,0.23921568627450984,0.11372549019607847
1293,0.1843137254901961,-0.4980392156862745
1293,-1.0,0.9764705882352942
1293,-0.3254901960784313,-0.2549019607843137
1293,-0.607843137254902,-1.0
1293,-1.0,-0.4980392156862745
1293,-0.788235294117647,-0.019607843137254943
1293,-0.388235294117647,-0.6
1293,-0.4274509803921569,-0.5686274509803921
1293,-1.0,0.8117647058823529
1293,-0.41960784313725497,-0.28627450980392155
1293,-0.2313725490196079,-1.0
1293,0.8588235294117648,-1.0
1293,1.0,-0.4274509803921569
1293,-0.15294117647058825,-0.6784313725490196
1293,0.4509803921568627,-1.0
1293,0.4745098039215687,-0.9450980392156862
1293,0.4039215686274509,1.0
1293,1.0,0.8274509803921568
1293,1.0,-1.0
1293,1.0,-0.6627450980392157
1293,1.0,1.0
1293,0.2941176470588236,0.34901960784313735
1293,0.5215686274509803,1.0
1293,-0.2784313725490196,0.5921568627450979
1293,0.2705882352941176,-0.26274509803921564
1293,0.4901960784313726,-0.019607843137254943
1293,-0.3411764705882353,1.0
1293,-1.0,0.6470588235294117
1293,1.0,0.3568627450980393
1293,1.0,0.2784313725490195
1293,0.6392156862745098,-1.0
1293,-1.0,0.7725490196078431
1293,-1.0,-0.08235294117647063
1293,-0.3568627450980393,0.21568627450980382
1293,-0.0039215686274509665,-0.207843137254902
1293,-0.6235294117647059,0.1450980392156862
1293,1.0,0.9058823529411764
1293,1.0,0.3647058823529412
1293,-0.7803921568627451,0.803921568627451
1293,0.0117647058823529,1.0
1293,0.39607843137254894,-0.4666666666666667
1293,-1.0,0.0117647058823529
1293,0.17647058823529416,1.0
1293,0.6549019607843136,-0.7490196078431373
1293,-0.9137254901960784,0.0352941176470587
1293,-0.9294117647058824,1.0
1293,-0.2549019607843137,-0.019607843137254943
1293,0.37254901960784315,-0.4980392156862745
1293,-0.05882352941176472,0.0039215686274509665
1293,-0.8274509803921568,0.08235294117647052
1293,-0.13725490196078427,0.5764705882352941
1293,-0.05882352941176472,1.0
1293,0.19999999999999996,-0.027450980392156876
1293,-1.0,0.2784313725490195
1293,-0.3411764705882353,0.44313725490196076
1293,-1.0,-0.24705882352941178
1293,0.7490196078431373,-0.5764705882352941
1293,-0.14509803921568631,-1.0
1293,-1.0,-1.0
1293,0.4274509803921569,-0.22352941176470587
1293,0.4509803921568627,0.6470588235294117
1293,1.0,-1.0
1293,-0.13725490196078427,-1.0
1293,0.6705882352941177,-0.2941176470588236
1293,1.0,-0.5372549019607843
1293,1.0,-1.0
1293,0.0980392156862746,0.39607843137254894
1293,-0.607843137254902,1.0
1293,1.0,-1.0
1293,1.0,-0.07450980392156858
1293,0.8823529411764706,0.45882352941176463
1293,0.2784313725490195,0.6862745098039216
1293,-0.0980392156862745,0.7960784313725491
1293,0.5215686274509803,0.9529411764705882
1293,1.0,1.0
1293,-0.37254901960784315,0.4509803921568627
1293,-1.0,1.0
1293,-0.5607843137254902,0.584313725490196
1293,-0.37254901960784315,1.0
1293,-0.9215686274509804,0.4745098039215687
1293,-1.0,-0.8274509803921568
1293,-1.0,-1.0
1293,-0.3019607843137255,0.615686274509804
1293,0.5529411764705883,-0.06666666666666665
1293,-1.0,-1.0
1293,-0.9921568627450981,-0.4509803921568627
1293,0.5764705882352941,-0.09019607843137256
1293,0.05882352941176472,0.0352941176470587
1293,-0.16862745098039222,-0.5372549019607843
1293,-0.10588235294117654,0.9372549019607843
1293,0.09019607843137245,-0.3019607843137255
1293,-0.10588235294117654,-0.9843137254901961
1293,-0.24705882352941178,-0.8588235294117648
1293,0.615686274509804,-1.0
1293,0.46666666666666656,0.6235294117647059
1293,-0.17647058823529416,1.0
1293,0.019607843137254832,0.8666666666666667
1293,-0.2313725490196079,0.15294117647058814
1293,0.26274509803921564,-0.2549019607843137
1293,0.34901960784313735,-0.4745098039215686
1293,-0.9450980392156862,0.41960784313725497
1293,-0.5843137254901961,1.0
1293,0.13725490196078427,-0.6470588235294118
1293,0.050980392156862786,-1.0
1293,-0.09019607843137256,-0.4901960784313726
1293,0.5686274509803921,0.7176470588235293
1293,-0.9215686274509804,-0.6784313725490196
1293,-1.0,-0.6705882352941177
1293,-1.0,0.04313725490196085
1293,0.8666666666666667,-0.8431372549019608
1293,-0.5058823529411764,-0.4509803921568627
1293,0.17647058823529416,-0.26274509803921564
1293,1.0,-0.34901960784313724
1293,0.4745098039215687,0.2313725490196079
1293,-0.3568627450980393,0.803921568627451
1293,-0.388235294117647,-0.15294117647058825
1293,0.15294117647058814,-0.7647058823529411
1293,-1.0,0.41960784313725497
1293,-0.4745098039215686,1.0
1293,0.3647058823529412,0.34901960784313735
1293,-1.0,-0.16862745098039222
1293,-0.8588235294117648,0.5058823529411764
1293,0.027450980392156765,0.7490196078431373
1293,0.39607843137254894,-0.4509803921568627
1293,-0.22352941176470587,0.2784313725490195
1293,-1.0,0.7254901960784315
1293,-0.6,-0.6313725490196078
1293,-0.9215686274509804,-0.23921568627450984
1293,-1.0,-0.2784313725490196
1293,0.05882352941176472,-0.207843137254902
1293,-0.10588235294117654,-0.9921568627450981
1293,-1.0,-0.3019607843137255
1293,-1.0,0.16078431372549007
1293,0.5450980392156863,-0.5607843137254902
1293,0.12941176470588234,-0.9686274509803922
1293,-1.0,-0.027450980392156876
1293,-0.1843137254901961,-0.2705882352941177
1293,-0.4901960784313726,-0.7333333333333334
1293,0.4117647058823528,-0.5215686274509804
1293,1.0,-0.9529411764705882
1293,1.0,-1.0
1293,0.7254901960784315,-0.03529411764705881
1293,0.5921568627450979,0.4117647058823528
1293,0.3411764705882352,-0.8274509803921568
1293,0.9058823529411764,0.5686274509803921
1293,1.0,0.5764705882352941
1293,1.0,0.17647058823529416
1293,-0.06666666666666665,0.19215686274509802
1293,-0.03529411764705881,0.46666666666666656
1293,1.0,0.7725490196078431
1293,-0.17647058823529416,-0.3176470588235294
1293,-1.0,0.8274509803921568
1293,-0.4666666666666667,0.7725490196078431
1293,0.2078431372549019,-0.4980392156862745
1293,-0.0039215686274509665,-0.5372549019607843
1293,-0.45882352941176474,0.3647058823529412
1293,-0.7019607843137254,0.7568627450980392
1293,-1.0,-0.5372549019607843
1293,0.8901960784313725,-0.3176470588235294
1293,-0.0980392156862745,0.4745098039215687
1293,-0.26274509803921564,1.0
1293,1.0,-0.9372549019607843
1293,0.050980392156862786,0.3019607843137255
1293,-0.13725490196078427,-0.5607843137254902
1293,1.0,0.09019607843137245
1293,1.0,0.28627450980392144
1293,0.8274509803921568,-0.9450980392156862
1293,0.2705882352941176,1.0
1293,0.7960784313725491,0.30980392156862746
1293,0.48235294117647065,0.0980392156862746
1293,1.0,-0.4274509803921569
1293,0.6470588235294117,0.5215686274509803
1293,-0.2549019607843137,0.8666666666666667
1293,0.4745098039215687,0.6470588235294117
1293,0.10588235294117654,-1.0
1293,-0.6235294117647059,-0.8901960784313725
1293,-1.0,1.0
1293,0.3176470588235294,1.0
1293,-1.0,-0.12941176470588234
1293,-1.0,-1.0
1293,-0.5764705882352941,0.9764705882352942
1293,-1.0,1.0
1293,-1.0,-0.3647058823529412
1293,0.2313725490196079,-0.8588235294117648
1293,-1.0,-0.19215686274509802
1293,0.08235294117647052,0.9843137254901961
1293,0.8980392156862744,0.4509803921568627
1293,-0.10588235294117654,-1.0
1293,0.22352941176470598,-0.7568627450980392
1293,-0.803921568627451,0.26274509803921564
1293,-0.607843137254902,-0.43529411764705883
1293,-0.4274509803921569,-1.0
1293,0.12941176470588234,-0.019607843137254943
1293,0.5607843137254902,0.2705882352941176
1293,-0.6784313725490196,0.19215686274509802
1293,-0.0980392156862745,0.21568627450980382
1293,1.0,-0.8509803921568627
1293,-0.5058823529411764,-0.5529411764705883
1293,-1.0,0.1843137254901961
1293,0.5137254901960784,-0.43529411764705883
1293,0.39607843137254894,-0.5529411764705883
1293,-0.019607843137254943,0.3019607843137255
1293,-0.05882352941176472,-1.0
1293,-1.0,0.06666666666666665
1293,-0.5843137254901961,0.19999999999999996
1293,-1.0,-1.0
1293,-1.0,-0.7098039215686275
1293,-1.0,0.15294117647058814
1293,-1.0,0.21568627450980382
1293,0.1843137254901961,-0.2941176470588236
1293,-0.7098039215686275,0.6862745098039216
1293,0.16078431372549007,-0.9843137254901961
1293,1.0,-1.0
1293,-0.050980392156862786,0.10588235294117654
1293,0.6705882352941177,0.4274509803921569
1293,1.0,-1.0
1293,1.0,-1.0
1293,-0.22352941176470587,0.2705882352941176
1293,0.803921568627451,0.5137254901960784
1293,0.7411764705882353,0.8274509803921568
1293,1.0,0.615686274509804
1293,0.2078431372549019,-0.2313725490196079
1293,0.2313725490196079,-0.7490196078431373
1293,0.780392156862745,-0.2784313725490196
1293,0.7019607843137254,1.0
1293,-0.7490196078431373,1.0
1293,-0.37254901960784315,1.0
1293,-0.48235294117647065,-0.027450980392156876
1293,-0.7568627450980392,-0.4980392156862745
1293,-0.8352941176470589,0.4509803921568627
1293,0.08235294117647052,1.0
1293,-0.12941176470588234,0.44313725490196076
1293,-1.0,-0.7568627450980392
1293,-0.39607843137254906,0.45882352941176463
1293,0.21568627450980382,-0.08235294117647063
1293,-0.1843137254901961,-1.0
1293,-0.3411764705882353,0.04313725490196085
1293,-0.5843137254901961,1.0
1293,0.33333333333333326,-0.6470588235294118
1293,1.0,-1.0
1293,0.5372549019607842,0.8431372549019607
1293,0.0980392156862746,1.0
1293,0.5921568627450979,-0.10588235294117654
1293,1.0,1.0
1293,0.41960784313725497,1.0
1293,-0.48235294117647065,1.0
1293,0.0352941176470587,1.0
1293,-0.388235294117647,0.05882352941176472
1293,-0.9372549019607843,0.10588235294117654
1293,0.1215686274509804,1.0
1293,-0.027450980392156876,1.0
1293,0.6313725490196078,1.0
1293,0.5058823529411764,0.050980392156862786
1293,-1.0,1.0
1293,-0.5686274509803921,0.48235294117647065
1293,-0.9529411764705882,0.34901960784313735
1293,-0.4901960784313726,1.0
1293,-0.6392156862745098,-0.4901960784313726
1293,-0.6627450980392157,-0.05882352941176472
1293,-1.0,-0.4745098039215686
1293,-0.592156862745098,0.388235294117647
1293,0.8980392156862744,0.7411764705882353
1293,0.1215686274509804,0.0352941176470587
1293,-1.0,0.6470588235294117
1293,-0.9607843137254902,-0.23921568627450984
1293,-0.12941176470588234,-0.9294117647058824
1293,0.37254901960784315,0.5058823529411764
1293,0.2784313725490195,1.0
1293,0.7647058823529411,1.0
1293,-0.41960784313725497,0.3647058823529412
1293,-0.7176470588235294,-0.3411764705882353
1293,0.10588235294117654,1.0
1293,-0.19215686274509802,0.0117647058823529
1293,-0.8666666666666667,-0.7725490196078432
1293,-1.0,0.12941176470588234
1293,-1.0,0.6627450980392156
1293,0.10588235294117654,1.0
1293,0.7098039215686274,-0.43529411764705883
1293,-1.0,-0.23921568627450984
1293,0.607843137254902,0.2549019607843137
1293,1.0,-1.0
1293,0.5921568627450979,0.17647058823529416
1293,-0.39607843137254906,-0.4666666666666667
1293,-1.0,0.8980392156862744
1293,-1.0,0.16862745098039222
1293,0.9529411764705882,-1.0
1293,0.6392156862745098,0.5215686274509803
1293,-1.0,0.3568627450980393
1293,-0.615686274509804,-0.7411764705882353
1293,-0.04313725490196085,-1.0
1293,-0.3568627450980393,-1.0
1293,0.019607843137254832,0.6470588235294117
1293,1.0,0.3647058823529412
1293,0.26274509803921564,-1.0
1293,-0.592156862745098,1.0
1293,0.6784313725490196,0.615686274509804
1293,0.19999999999999996,-1.0
1293,0.4901960784313726,0.3019607843137255
1293,-0.4666666666666667,1.0
1293,-0.8509803921568627,0.21568627450980382
1293,-0.5529411764705883,-0.39607843137254906
1293,0.12941176470588234,-1.0
1293,-0.8196078431372549,-1.0
1293,-0.615686274509804,-0.4745098039215686
1293,0.5372549019607842,-0.34901960784313724
1293,-1.0,0.8666666666666667
1293,-1.0,0.7333333333333334
1293,0.7176470588235293,-1.0
1293,-0.6470588235294118,-0.12941176470588234
1293,-1.0,-1.0
1293,-0.4901960784313726,-0.5137254901960784
1293,0.803921568627451,-1.0
1293,0.7960784313725491,-0.8117647058823529
1293,1.0,-1.0
1293,1.0,-1.0
1293,0.12941176470588234,-0.4901960784313726
1293,0.9921568627450981,1.0
1293,0.7490196078431373,-0.30980392156862746
1293,0.780392156862745,-0.9215686274509804
1293,0.3019607843137255,-0.07450980392156858
1293,0.21568627450980382,0.45882352941176463
1293,-0.8901960784313725,1.0
1293,1.0,0.9137254901960783
1293,1.0,0.05882352941176472
1293,-0.7333333333333334,0.8901960784313725
1293,-0.6784313725490196,0.9294117647058824
1293,-1.0,1.0
1293,-0.41960784313725497,-1.0
1293,-0.9764705882352941,-0.39607843137254906
1293,0.21568627450980382,0.5921568627450979
1293,0.3568627450980393,1.0
1293,-0.3568627450980393,0.41960784313725497
1293,0.16078431372549007,-0.4745098039215686
1293,0.9529411764705882,0.06666666666666665
1293,-1.0,-0.4980392156862745
1293,-0.45882352941176474,-0.24705882352941178
1293,-0.6705882352941177,0.11372549019607847
1293,0.2941176470588236,-1.0
1293,0.9607843137254901,0.4274509803921569
1293,1.0,-0.39607843137254906
1293,0.7568627450980392,-1.0
1293,0.6235294117647059,-0.5058823529411764
1293,0.6470588235294117,-0.7725490196078432
1293,-0.5137254901960784,-0.44313725490196076
1293,0.8745098039215686,-0.15294117647058825
1293,1.0,-0.7568627450980392
1293,0.615686274509804,-1.0
1293,-0.9450980392156862,0.8588235294117648
1293,0.7333333333333334,0.13725490196078427
1293,0.9529411764705882,-0.9843137254901961
1293,-0.3254901960784313,-0.6470588235294118
